name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
Sofia Suite Hotel Danang,8.7,207,945000,2700000,65,16.05496863,108.2441245,medium,"
09 Lê Quang Đạo, Sơn Trà, Danang, Vietnam
",https://www.booking.com/hotel/vn/sofia-suite-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=201424601_245019650_2_41_0&highlighted_blocks=201424601_245019650_2_41_0&matching_block_id=201424601_245019650_2_41_0&sr_pri_blocks=201424601_245019650_2_41_0__94500000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Happy Day Hotel & Spa,7.7,403,640000,2000000,68,16.06673565,108.2247037,Low,"
160 Bach Dang, Danang, Vietnam
",https://www.booking.com/hotel/vn/happy-day.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=59399602_264230368_0_0_0&highlighted_blocks=59399602_264230368_0_0_0&matching_block_id=59399602_264230368_0_0_0&sr_pri_blocks=59399602_264230368_0_0_0__64000000&from=searchresults#hotelTmpl
Dolphin Hotel and Apartment,9.4,529,1314805,1314805,0,16.080712,108.24557,High,"
09 Tan Thuan, Danang, Vietnam
",https://www.booking.com/hotel/vn/dolphin-and-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=618188604_0_2_1_0&highlighted_blocks=618188604_0_2_1_0&matching_block_id=618188604_0_2_1_0&sr_pri_blocks=618188604_0_2_1_0__131480455&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Gold Time Hotel,8.4,328,384000,1600000,76,16.051186,108.243648,medium,"
55 Đỗ Bá, Danang, Vietnam
",https://www.booking.com/hotel/vn/khach-san-goldtime.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=851567801_373870482_2_0_0&highlighted_blocks=851567801_373870482_2_0_0&matching_block_id=851567801_373870482_2_0_0&sr_pri_blocks=851567801_373870482_2_0_0__38400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Del Luna Boutique,8.9,625,1320144,1320144,0,16.07304,108.242987,medium,"
138 Ho Nghinh, Danang, Vietnam
",https://www.booking.com/hotel/vn/del-luna.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=736348115_0_2_1_0&highlighted_blocks=736348115_0_2_1_0&matching_block_id=736348115_0_2_1_0&sr_pri_blocks=736348115_0_2_1_0__132014435&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Seahorse Tropical Da Nang Hotel by Haviland,9.3,688,1900000,3800000,50,16.068956,108.222927,High,"
29 Yen Bai, Hai Chau , Danang, Vietnam
",https://www.booking.com/hotel/vn/seahorse-amp-office-by-havi.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=602579207_240160178_0_2_0&highlighted_blocks=602579207_240160178_0_2_0&matching_block_id=602579207_240160178_0_2_0&sr_pri_blocks=602579207_240160178_0_2_0__190000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Mitisa Hotel Da Nang,8.4,172,1560000,6000000,74,16.060162,108.2146103,medium,"
67-69 Nguyen Van Linh, Hai Chau District , Danang, Vietnam
",https://www.booking.com/hotel/vn/mitisa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=273935201_375869663_0_1_0&highlighted_blocks=273935201_375869663_0_1_0&matching_block_id=273935201_375869663_0_1_0&sr_pri_blocks=273935201_375869663_0_1_0__156000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Satya Danang Hotel,8.3,351,1920386,1920386,0,16.06683823,108.2234538,medium,"
155 Tran Phu, Danang, Vietnam
",https://www.booking.com/hotel/vn/daesco-da-nang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=50485310_0_2_1_0&highlighted_blocks=50485310_0_2_1_0&matching_block_id=50485310_0_2_1_0&sr_pri_blocks=50485310_0_2_1_0__192038648&from=searchresults#hotelTmpl
7 Seven Sea Hotel,7.8,52,1488000,4800000,69,16.075448,108.244749,medium,"
150 Vo Nguyen Giap, Phuoc My Ward, Son TraTrà, Thành phố Đà Nẵng, Danang, Vietnam
",https://www.booking.com/hotel/vn/7seven-sea.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=962476601_378397627_0_1_0&highlighted_blocks=962476601_378397627_0_1_0&matching_block_id=962476601_378397627_0_1_0&sr_pri_blocks=962476601_378397627_0_1_0__148800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
M SUITE Danang Beach,8.7,118,3967229,3967229,0,16.067073,108.245877,High,"
Lô 08 Võ Nguyên Giáp Sơn Trà, Danang, Vietnam
",https://www.booking.com/hotel/vn/m-suite-danang-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__396722915&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
The Pergola Design Hotel,8.9,413,598500,2850000,79,16.06562364,108.2435822,medium,"
K35/37 Duong Dinh Nghe, Danang, Vietnam
",https://www.booking.com/hotel/vn/pergola.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=252272305_360343363_0_2_0&highlighted_blocks=252272305_360343363_0_2_0&matching_block_id=252272305_360343363_0_2_0&sr_pri_blocks=252272305_360343363_0_2_0__59850000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
FIVITEL King,8.7,290,1092000,2800000,61,16.05512461,108.2418582,medium,"
171 Nguyen Van Thoai, Da Nang, Danang, Vietnam
",https://www.booking.com/hotel/vn/fivitel-king.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=226883209_352984167_2_1_0&highlighted_blocks=226883209_352984167_2_1_0&matching_block_id=226883209_352984167_2_1_0&sr_pri_blocks=226883209_352984167_2_1_0__109200000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dana Apartment Beach,8.3,6,2160000,2880000,25,16.05382738,108.2472923,medium,"
51 Trần Bạch Đằng, Danang, Vietnam
",https://www.booking.com/hotel/vn/muong-thanh-apartment-front-ocean.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=946869801_378003312_2_0_0&highlighted_blocks=946869801_378003312_2_0_0&matching_block_id=946869801_378003312_2_0_0&sr_pri_blocks=946869801_378003312_2_0_0__216000000&from=searchresults#hotelTmpl
De Lamour Hotel,8,678,643446,643446,0,16.085609,108.248325,medium,"
46 Vo Nguyen Giap Lo 7 - 8, Danang, Vietnam
",https://www.booking.com/hotel/vn/de-l-39-amour.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__64344598&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Dan Oasis Hotel and Apartment,8.4,137,847087,847087,0,16.09549207,108.252067,medium,"
A2.3 Hoang Sa, Danang, Vietnam
",https://www.booking.com/hotel/vn/dan-oasis.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__84708655&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Cordial Grand Hotel,8.8,146,1189805,1189805,0,16.073705,108.240948,medium,"
27-29 Loseby, An Hai Bac, Son Tra, Danang, Vietnam
",https://www.booking.com/hotel/vn/cordial-grand.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=660613909_0_2_1_0&highlighted_blocks=660613909_0_2_1_0&matching_block_id=660613909_0_2_1_0&sr_pri_blocks=660613909_0_2_1_0__118980467&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
King House Villa Hotel & Spa,8.8,446,390400,1220000,68,16.06374697,108.2399239,medium,"
25 My Khe 1, Danang, Vietnam
",https://www.booking.com/hotel/vn/king-house-hotel.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=451316027_378893028_0_2_0&highlighted_blocks=451316027_378893028_0_2_0&matching_block_id=451316027_378893028_0_2_0&sr_pri_blocks=451316027_378893028_0_2_0__39040000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Belle Maison Parosand Da Nang Hotel -managed by H&K Hospitality,8.6,193,2024270,2024270,0,16.0675092,108.245096,High,"
216 Vo Nguyen Giap St, Phuoc My Ward, Son Tra District, Danang, Vietnam
",https://www.booking.com/hotel/vn/belle-maison-parosand-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=242403802_0_2_1_0&highlighted_blocks=242403802_0_2_1_0&matching_block_id=242403802_0_2_1_0&sr_pri_blocks=242403802_0_2_1_0__202426987&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
The Code Hotel & Spa Da Nang,8.1,130,1339600,3940000,66,16.093486,108.251364,medium,"
Khu A2.3, Đường Hoàng Sa, Phường Thọ Quang, Quận Sơn Trà, Danang, Vietnam
",https://www.booking.com/hotel/vn/the-code-amp-spa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912904&all_sr_blocks=459618034_382805527_0_2_0&highlighted_blocks=459618034_382805527_0_2_0&matching_block_id=459618034_382805527_0_2_0&sr_pri_blocks=459618034_382805527_0_2_0__133960000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Seaforest Hotel by Haviland,9.4,125,907200,1814400,50,16.07649981,108.243766,High,"
20, Phuoc Truong 8, Phuoc My, Son Tra, Danang, Vietnam
",https://www.booking.com/hotel/vn/seaforest-by-haviland-son-tra.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=856187002_376394381_0_0_0&highlighted_blocks=856187002_376394381_0_0_0&matching_block_id=856187002_376394381_0_0_0&sr_pri_blocks=856187002_376394381_0_0_0__90720000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nagila Boutique Hotel,8.5,527,1029600,7920000,87,16.07124343,108.2356467,medium,"
Lô 11-12 Khu H1, Vệt KTQĐ đường từ cầu sông Hàn ra biển, P. An Hải Bắc, Q. Sơn Trà, Đà Nẵng, Việt Nam, Danang, Vietnam
",https://www.booking.com/hotel/vn/nagila.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=515603306_372180447_0_41_0&highlighted_blocks=515603306_372180447_0_41_0&matching_block_id=515603306_372180447_0_41_0&sr_pri_blocks=515603306_372180447_0_41_0__102960000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
G8 Luxury Hotel and Spa Da Nang,8.7,424,1693152,4979860,66,16.070758,108.217561,medium,"
59 Le Duan, Danang, Vietnam
",https://www.booking.com/hotel/vn/gic-land-luxury-and-spa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=541434801_216878750_0_1_0&highlighted_blocks=541434801_216878750_0_1_0&matching_block_id=541434801_216878750_0_1_0&sr_pri_blocks=541434801_216878750_0_1_0__169315200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
HAIAN Beach Hotel & Spa,8.9,0,2325600,6460000,64,16.053532,108.247927,medium,"
278 Vo Nguyen Giap, Danang, Vietnam
",https://www.booking.com/hotel/vn/hai-an-beach-amp-spa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=326630748_369287029_2_33_0&highlighted_blocks=326630748_369287029_2_33_0&matching_block_id=326630748_369287029_2_33_0&sr_pri_blocks=326630748_369287029_2_33_0__232560000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lotus Rock 05 Hotel Da Nang,8.1,312,388349,388349,0,16.063474,108.23944,medium,"
28 Mỹ Khê 2, Danang, Vietnam
",https://www.booking.com/hotel/vn/lotus-rock-5.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=660953201_0_2_0_0&highlighted_blocks=660953201_0_2_0_0&matching_block_id=660953201_0_2_0_0&sr_pri_blocks=660953201_0_2_0_0__38834914&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
White Sand Boutique Hotel,8.9,352,1114122,5863800,81,16.06276184,108.2422819,medium,"
89-91 Võ Văn kiệt, 550000 Danang, Vietnam
",https://www.booking.com/hotel/vn/white-sand-da-nang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=208682022_368592902_0_1_0&highlighted_blocks=208682022_368592902_0_1_0&matching_block_id=208682022_368592902_0_1_0&sr_pri_blocks=208682022_368592902_0_1_0__111412200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Golden Line Hotel Danang,8.3,320,970145,970145,0,16.053311,108.246059,medium,"
63-65-67 Đỗ Bí Phường Mỹ An - Quận Ngũ Hành Sơn, Danang, Vietnam
",https://www.booking.com/hotel/vn/golden-line-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=479274603_0_2_1_0&highlighted_blocks=479274603_0_2_1_0&matching_block_id=479274603_0_2_1_0&sr_pri_blocks=479274603_0_2_1_0__97014469&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Monalisa Apartment,8.7,649,915290,915290,0,16.05288348,108.2465018,medium,"
18-24 Phan Ton Street, My An Ward, Ngu Hanh Son District, Danang, Vietnam
",https://www.booking.com/hotel/vn/monalisa-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700912984&all_sr_blocks=541948802_0_2_0_0&highlighted_blocks=541948802_0_2_0_0&matching_block_id=541948802_0_2_0_0&sr_pri_blocks=541948802_0_2_0_0__91529037&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
